Site,Latitude,Longitude,Elevation,Time,Depth,LakeElevation,BedTemperature
L9819,70.270,-151.355,8.2,9/22/13,1.78,NaN,0.8
L9819,70.270,-151.355,8.2,9/23/13,1.83,NaN,0.9
L9819,70.270,-151.355,8.2,9/24/13,1.85,NaN,1.2
L9819,70.270,-151.355,8.2,9/25/13,1.85,NaN,1.1
L9819,70.270,-151.355,8.2,9/26/13,1.85,NaN,1.3
L9819,70.270,-151.355,8.2,9/27/13,1.85,NaN,0.7
L9819,70.270,-151.355,8.2,9/28/13,1.85,NaN,0.7
L9819,70.270,-151.355,8.2,9/29/13,1.86,NaN,0.6
L9819,70.270,-151.355,8.2,9/30/13,1.86,NaN,0.5
L9819,70.270,-151.355,8.2,10/1/13,1.86,NaN,0.4
L9819,70.270,-151.355,8.2,10/2/13,1.86,NaN,0.6
L9819,70.270,-151.355,8.2,10/3/13,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,10/4/13,NaN,NaN,1.1
L9819,70.270,-151.355,8.2,10/5/13,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,10/6/13,NaN,NaN,1.4
L9819,70.270,-151.355,8.2,10/7/13,NaN,NaN,1.4
L9819,70.270,-151.355,8.2,10/8/13,NaN,NaN,1.4
L9819,70.270,-151.355,8.2,10/9/13,NaN,NaN,1.5
L9819,70.270,-151.355,8.2,10/10/13,NaN,NaN,1.6
L9819,70.270,-151.355,8.2,10/11/13,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,10/12/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,10/13/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,10/14/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/15/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/16/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,10/17/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,10/18/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,10/19/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,10/20/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,10/21/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,10/22/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/23/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/24/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/25/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/26/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/27/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/28/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/29/13,NaN,NaN,2.3
L9819,70.270,-151.355,8.2,10/30/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,10/31/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/1/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/2/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/3/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/4/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/5/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/6/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/7/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/8/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/9/13,NaN,NaN,2.2
L9819,70.270,-151.355,8.2,11/10/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/11/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/12/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/13/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/14/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/15/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/16/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/17/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/18/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/19/13,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,11/20/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/21/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/22/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/23/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/24/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/25/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/26/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/27/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/28/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/29/13,NaN,NaN,2.0
L9819,70.270,-151.355,8.2,11/30/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/1/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/2/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/3/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/4/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/5/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/6/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/7/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/8/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/9/13,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,12/10/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/11/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/12/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/13/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/14/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/15/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/16/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/17/13,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,12/18/13,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,12/19/13,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,12/20/13,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,12/21/13,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,12/22/13,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,12/23/13,NaN,NaN,1.6
L9819,70.270,-151.355,8.2,12/24/13,NaN,NaN,1.5
L9819,70.270,-151.355,8.2,12/25/13,NaN,NaN,1.5
L9819,70.270,-151.355,8.2,12/26/13,NaN,NaN,1.5
L9819,70.270,-151.355,8.2,12/27/13,NaN,NaN,1.5
L9819,70.270,-151.355,8.2,12/28/13,NaN,NaN,1.4
L9819,70.270,-151.355,8.2,12/29/13,NaN,NaN,1.4
L9819,70.270,-151.355,8.2,12/30/13,NaN,NaN,1.4
L9819,70.270,-151.355,8.2,12/31/13,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/1/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/2/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/3/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/4/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/5/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/6/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/7/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/8/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/9/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/10/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,1/11/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,1/12/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,1/13/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,1/14/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,1/15/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,1/16/14,NaN,NaN,1.1
L9819,70.270,-151.355,8.2,1/17/14,NaN,NaN,1.1
L9819,70.270,-151.355,8.2,1/18/14,NaN,NaN,1.1
L9819,70.270,-151.355,8.2,1/19/14,NaN,NaN,1.1
L9819,70.270,-151.355,8.2,1/20/14,NaN,NaN,1.1
L9819,70.270,-151.355,8.2,1/21/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/22/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/23/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/24/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/25/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/26/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/27/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/28/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/29/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/30/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,1/31/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/1/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/2/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/3/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/4/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/5/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/6/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/7/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/8/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,2/9/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/10/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/11/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/12/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/13/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/14/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/15/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/16/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/17/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/18/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/19/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/20/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/21/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/22/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/23/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/24/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/25/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/26/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/27/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,2/28/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,3/1/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/2/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/3/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/4/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/5/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/6/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/7/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/8/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/9/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/10/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/11/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/12/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/13/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,3/14/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/15/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/16/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/17/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/18/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/19/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/20/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/21/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/22/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/23/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/24/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/25/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,3/26/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,3/27/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,3/28/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,3/29/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,3/30/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,3/31/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/1/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/2/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/3/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/4/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/5/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/6/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/7/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/8/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/9/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/10/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/11/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/12/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/13/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,4/14/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/15/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/16/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/17/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/18/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/19/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/20/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/21/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/22/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/23/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/24/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/25/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/26/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/27/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/28/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/29/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,4/30/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,5/1/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,5/2/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,5/3/14,NaN,NaN,0.5
L9819,70.270,-151.355,8.2,5/4/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,5/5/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,5/6/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,5/7/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,5/8/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,5/9/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,5/10/14,NaN,NaN,0.6
L9819,70.270,-151.355,8.2,5/11/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,5/12/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,5/13/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/14/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,5/15/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,5/16/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,5/17/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,5/18/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,5/19/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,5/20/14,NaN,NaN,1.2
L9819,70.270,-151.355,8.2,5/21/14,NaN,NaN,1.1
L9819,70.270,-151.355,8.2,5/22/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,5/23/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/24/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/25/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/26/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/27/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/28/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/29/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/30/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,5/31/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,6/1/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,6/2/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,6/3/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,6/4/14,NaN,NaN,1.4
L9819,70.270,-151.355,8.2,6/5/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,6/6/14,NaN,NaN,2.1
L9819,70.270,-151.355,8.2,6/7/14,NaN,NaN,2.4
L9819,70.270,-151.355,8.2,6/8/14,NaN,NaN,2.8
L9819,70.270,-151.355,8.2,6/9/14,NaN,NaN,2.8
L9819,70.270,-151.355,8.2,6/10/14,NaN,NaN,2.8
L9819,70.270,-151.355,8.2,6/11/14,NaN,NaN,2.7
L9819,70.270,-151.355,8.2,6/12/14,NaN,NaN,3.0
L9819,70.270,-151.355,8.2,6/13/14,NaN,NaN,3.6
L9819,70.270,-151.355,8.2,6/14/14,NaN,NaN,4.2
L9819,70.270,-151.355,8.2,6/15/14,NaN,NaN,4.2
L9819,70.270,-151.355,8.2,6/16/14,NaN,NaN,4.5
L9819,70.270,-151.355,8.2,6/17/14,NaN,NaN,5.0
L9819,70.270,-151.355,8.2,6/18/14,NaN,NaN,5.0
L9819,70.270,-151.355,8.2,6/19/14,NaN,NaN,5.0
L9819,70.270,-151.355,8.2,6/20/14,NaN,NaN,5.7
L9819,70.270,-151.355,8.2,6/21/14,NaN,NaN,6.4
L9819,70.270,-151.355,8.2,6/22/14,NaN,NaN,6.0
L9819,70.270,-151.355,8.2,6/23/14,NaN,NaN,5.5
L9819,70.270,-151.355,8.2,6/24/14,NaN,NaN,5.3
L9819,70.270,-151.355,8.2,6/25/14,NaN,NaN,4.9
L9819,70.270,-151.355,8.2,6/26/14,NaN,NaN,3.6
L9819,70.270,-151.355,8.2,6/27/14,NaN,NaN,2.8
L9819,70.270,-151.355,8.2,6/28/14,NaN,NaN,4.0
L9819,70.270,-151.355,8.2,6/29/14,NaN,NaN,4.1
L9819,70.270,-151.355,8.2,6/30/14,NaN,NaN,4.4
L9819,70.270,-151.355,8.2,7/1/14,0.46,NaN,4.7
L9819,70.270,-151.355,8.2,7/2/14,0.46,NaN,5.7
L9819,70.270,-151.355,8.2,7/3/14,0.46,NaN,7.5
L9819,70.270,-151.355,8.2,7/4/14,0.45,NaN,10.7
L9819,70.270,-151.355,8.2,7/5/14,0.43,NaN,12.8
L9819,70.270,-151.355,8.2,7/6/14,0.43,NaN,13.3
L9819,70.270,-151.355,8.2,7/7/14,0.44,NaN,13.6
L9819,70.270,-151.355,8.2,7/8/14,0.43,NaN,12.5
L9819,70.270,-151.355,8.2,7/9/14,0.43,NaN,11.1
L9819,70.270,-151.355,8.2,7/10/14,0.42,NaN,11.5
L9819,70.270,-151.355,8.2,7/11/14,0.42,NaN,12.4
L9819,70.270,-151.355,8.2,7/12/14,0.41,NaN,12.5
L9819,70.270,-151.355,8.2,7/13/14,0.41,NaN,12.8
L9819,70.270,-151.355,8.2,7/14/14,0.41,NaN,11.9
L9819,70.270,-151.355,8.2,7/15/14,0.40,NaN,11.4
L9819,70.270,-151.355,8.2,7/16/14,0.71,NaN,12.2
L9819,70.270,-151.355,8.2,7/17/14,1.91,NaN,12.8
L9819,70.270,-151.355,8.2,7/18/14,1.91,NaN,12.8
L9819,70.270,-151.355,8.2,7/19/14,1.91,NaN,12.2
L9819,70.270,-151.355,8.2,7/20/14,1.91,NaN,11.8
L9819,70.270,-151.355,8.2,7/21/14,1.91,NaN,11.2
L9819,70.270,-151.355,8.2,7/22/14,1.91,NaN,10.6
L9819,70.270,-151.355,8.2,7/23/14,1.91,NaN,10.1
L9819,70.270,-151.355,8.2,7/24/14,1.92,NaN,9.7
L9819,70.270,-151.355,8.2,7/25/14,1.92,NaN,8.9
L9819,70.270,-151.355,8.2,7/26/14,1.92,NaN,8.5
L9819,70.270,-151.355,8.2,7/27/14,1.91,NaN,8.1
L9819,70.270,-151.355,8.2,7/28/14,1.91,NaN,8.0
L9819,70.270,-151.355,8.2,7/29/14,1.91,NaN,8.3
L9819,70.270,-151.355,8.2,7/30/14,1.90,NaN,8.5
L9819,70.270,-151.355,8.2,7/31/14,1.90,NaN,8.8
L9819,70.270,-151.355,8.2,8/1/14,1.90,NaN,9.0
L9819,70.270,-151.355,8.2,8/2/14,1.91,NaN,9.1
L9819,70.270,-151.355,8.2,8/3/14,1.91,NaN,8.7
L9819,70.270,-151.355,8.2,8/4/14,1.91,NaN,8.2
L9819,70.270,-151.355,8.2,8/5/14,1.90,NaN,7.8
L9819,70.270,-151.355,8.2,8/6/14,1.90,NaN,7.8
L9819,70.270,-151.355,8.2,8/7/14,1.90,NaN,7.9
L9819,70.270,-151.355,8.2,8/8/14,1.90,NaN,7.3
L9819,70.270,-151.355,8.2,8/9/14,1.90,NaN,6.7
L9819,70.270,-151.355,8.2,8/10/14,1.89,NaN,6.6
L9819,70.270,-151.355,8.2,8/11/14,1.89,NaN,7.1
L9819,70.270,-151.355,8.2,8/12/14,1.92,NaN,7.6
L9819,70.270,-151.355,8.2,8/13/14,1.97,NaN,7.6
L9819,70.270,-151.355,8.2,8/14/14,1.97,NaN,7.2
L9819,70.270,-151.355,8.2,8/15/14,1.93,NaN,6.6
L9819,70.270,-151.355,8.2,8/16/14,1.91,NaN,6.3
L9819,70.270,-151.355,8.2,8/17/14,1.91,NaN,6.9
L9819,70.270,-151.355,8.2,8/18/14,1.92,NaN,7.9
L9819,70.270,-151.355,8.2,8/19/14,1.92,NaN,9.0
L9819,70.270,-151.355,8.2,8/20/14,1.91,NaN,9.3
L9819,70.270,-151.355,8.2,8/21/14,1.91,NaN,9.2
L9819,70.270,-151.355,8.2,8/22/14,1.91,NaN,9.4
L9819,70.270,-151.355,8.2,8/23/14,1.91,NaN,10.1
L9819,70.270,-151.355,8.2,8/24/14,1.91,NaN,10.3
L9819,70.270,-151.355,8.2,8/25/14,1.91,NaN,8.7
L9819,70.270,-151.355,8.2,8/26/14,1.91,NaN,7.8
L9819,70.270,-151.355,8.2,8/27/14,1.91,NaN,7.8
L9819,70.270,-151.355,8.2,8/28/14,1.91,NaN,8.2
L9819,70.270,-151.355,8.2,8/29/14,1.92,NaN,7.5
L9819,70.270,-151.355,8.2,8/30/14,1.91,NaN,6.6
L9819,70.270,-151.355,8.2,8/31/14,1.92,NaN,6.0
L9819,70.270,-151.355,8.2,9/1/14,1.93,NaN,5.6
L9819,70.270,-151.355,8.2,9/2/14,1.93,NaN,5.0
L9819,70.270,-151.355,8.2,9/3/14,1.94,NaN,4.0
L9819,70.270,-151.355,8.2,9/4/14,1.95,NaN,3.6
L9819,70.270,-151.355,8.2,9/5/14,1.94,NaN,3.7
L9819,70.270,-151.355,8.2,9/6/14,1.94,NaN,3.6
L9819,70.270,-151.355,8.2,9/7/14,1.94,NaN,3.5
L9819,70.270,-151.355,8.2,9/8/14,1.94,NaN,3.6
L9819,70.270,-151.355,8.2,9/9/14,1.94,NaN,3.8
L9819,70.270,-151.355,8.2,9/10/14,1.94,NaN,3.6
L9819,70.270,-151.355,8.2,9/11/14,1.94,NaN,3.5
L9819,70.270,-151.355,8.2,9/12/14,1.94,NaN,3.4
L9819,70.270,-151.355,8.2,9/13/14,1.93,NaN,2.9
L9819,70.270,-151.355,8.2,9/14/14,1.93,NaN,2.8
L9819,70.270,-151.355,8.2,9/15/14,1.93,NaN,3.0
L9819,70.270,-151.355,8.2,9/16/14,1.93,NaN,3.3
L9819,70.270,-151.355,8.2,9/17/14,1.93,NaN,3.5
L9819,70.270,-151.355,8.2,9/18/14,1.93,NaN,3.7
L9819,70.270,-151.355,8.2,9/19/14,1.93,NaN,3.1
L9819,70.270,-151.355,8.2,9/20/14,1.93,NaN,2.5
L9819,70.270,-151.355,8.2,9/21/14,1.94,NaN,2.6
L9819,70.270,-151.355,8.2,9/22/14,1.93,NaN,2.3
L9819,70.270,-151.355,8.2,9/23/14,1.94,NaN,2.1
L9819,70.270,-151.355,8.2,9/24/14,1.95,NaN,1.5
L9819,70.270,-151.355,8.2,9/25/14,1.96,NaN,1.3
L9819,70.270,-151.355,8.2,9/26/14,1.96,NaN,1.3
L9819,70.270,-151.355,8.2,9/27/14,2.00,NaN,0.6
L9819,70.270,-151.355,8.2,9/28/14,NaN,NaN,0.9
L9819,70.270,-151.355,8.2,9/29/14,NaN,NaN,0.8
L9819,70.270,-151.355,8.2,9/30/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,10/1/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,10/2/14,NaN,NaN,0.7
L9819,70.270,-151.355,8.2,10/3/14,NaN,NaN,1.0
L9819,70.270,-151.355,8.2,10/4/14,NaN,NaN,1.3
L9819,70.270,-151.355,8.2,10/5/14,NaN,NaN,1.5
L9819,70.270,-151.355,8.2,10/6/14,NaN,NaN,1.6
L9819,70.270,-151.355,8.2,10/7/14,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,10/8/14,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,10/9/14,NaN,NaN,1.6
L9819,70.270,-151.355,8.2,10/10/14,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,10/11/14,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,10/12/14,NaN,NaN,1.7
L9819,70.270,-151.355,8.2,10/13/14,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,10/14/14,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,10/15/14,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,10/16/14,NaN,NaN,1.8
L9819,70.270,-151.355,8.2,10/17/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/18/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/19/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/20/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/21/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/22/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/23/14,NaN,NaN,1.9
L9819,70.270,-151.355,8.2,10/24/14,NaN,NaN,2.0
